ID_state|state|state_n|city|city_n|age|client_income|appraisal_value|asset_market_value|mar_2_app|app_2_inc|mar_2_inc|sex_F|condition_U|risk_index|effective_pay|factor_employed|bank_2_home|ratio|vendor_Y|employed_30|antiquity_20|credit_score|lender_score|theta_emp|months_wo_pay|y
15|JALISCO|2704|AMECA|2|41.5|5.708170333906208|12.487912692784942|12.984250075274694|1.773217988822763|0.09266669620979968|0.1467305993778136|0.0|0.0|2186.0|23.5|1.1965|1.6964422142714763|0.2902|1.0|0.0|0.5|0.0|134.0|0.0|0|0
11|ESTADO DE MEXICO|3151|AMECAMECA|1|29.0|5.681572993208968|12.664357590932813|12.86099861326992|1.2173069762490571|0.10779157535549158|0.13121543666111585|1.0|0.0|2174.0|3.0|1.092|1.4656365699899132|0.2608|1.0|1.0|1.0|0.0|133.0|1.0|21|1
21|PUEBLA|641|AMOZOC|11|43.18181818181818|5.719103923750776|12.560575222405463|12.925064767842262|1.4502084541237588|0.09348453260777066|0.13489532890208586|0.2727272727272727|0.09090909090909091|2208.909090909091|29.181818181818183|1.1633636363636364|1.4704126564145772|0.27088181818181817|1.0|0.2727272727272727|0.36363636363636365|0.0|133.63636363636363|0.09090909090909091|2|1
30|VERACRUZ LLAVE|1293|ANGEL R. CABADA|3|31.333333333333332|5.692521979245482|12.662138256990477|12.931202871943169|1.3063543283716414|0.10646397690214014|0.13920920217282232|0.0|1.0|2160.6666666666665|23.666666666666668|1.1496666666666666|1.639283964463876|0.2758333333333334|0.0|0.3333333333333333|0.0|0.0|138.0|0.3333333333333333|3|1
25|SINALOA|752|ANGOSTURA|6|38.166666666666664|5.863285708734321|12.636675513748315|12.846919006775884|1.2388462463529117|0.09719277947820636|0.11980144675850157|0.16666666666666666|0.5|2209.0|22.333333333333332|1.2073333333333331|1.77536424896226|0.25930000000000003|0.8333333333333334|0.8333333333333334|0.5|0.6666666666666666|137.5|0.16666666666666666|1|1
14|HIDALGO|326|APAN|7|37.857142857142854|5.878350878683192|12.754845644351224|12.907825547561975|1.1585026573743276|0.10003031626904622|0.11544055656725129|0.2857142857142857|0.42857142857142855|2206.8571428571427|31.285714285714285|1.3330000000000002|1.5036514256472249|0.2606|0.42857142857142855|0.7142857142857143|0.42857142857142855|0.42857142857142855|137.57142857142858|0.0|0|0
12|GUANAJUATO|1710|APASEO EL ALTO|7|31.428571428571427|6.20003748935999|12.967812689251073|13.166516958877635|1.2213200542086242|0.0937967760900906|0.11482521949395044|0.0|0.42857142857142855|2227.0|34.714285714285715|1.8291428571428572|1.9174122351311933|0.26065714285714287|0.42857142857142855|0.5714285714285714|0.7142857142857143|0.5714285714285714|136.42857142857142|0.0|0|0
12|GUANAJUATO|1710|APASEO EL GRANDE|34|32.970588235294116|5.817615540795026|12.653485601488997|12.845320352187375|1.2455574549820607|0.09692568307870643|0.11781002139188675|0.08823529411764706|0.14705882352941177|2205.676470588235|30.676470588235293|1.270794117647059|1.5762652645488553|0.2666558823529412|0.7941176470588235|0.4411764705882353|0.3235294117647059|0.11764705882352941|135.2941176470588|0.08823529411764706|15|3
16|MICHOACAN DE OCAMPO|414|APATZINGAN|8|30.125|5.753713139001638|12.721526561956704|13.111125467977525|1.4757227469430148|0.10718148648687167|0.15870330199442087|0.375|0.875|2216.625|26.5|1.236125|1.5685551901837127|0.2829125|0.375|0.375|0.625|0.0|136.0|0.125|2|1
11|ESTADO DE MEXICO|3151|APAXCO|2|38.5|6.030577682359584|12.871385803810083|13.121036497488397|1.27992145683194|0.09808224833089835|0.1238204395424391|0.0|0.5|2232.5|35.5|1.6595|2.2327238323810668|0.2815|0.5|0.5|0.5|1.0|136.0|0.0|0|0
29|TLAXCALA|102|APETATITLAN DE ANTONIO CARVAJAL|1|41.0|5.608487428070702|12.618103253498102|12.767401251469272|1.1610189189456797|0.11072290539336503|0.12855138792232945|0.0|1.0|2223.0|22.0|1.133|1.6551296852015815|0.3034|0.0|0.0|1.0|0.0|140.0|0.0|0|0
29|TLAXCALA|102|APIZACO|20|36.9|6.050684571173982|12.834658863767412|13.104199610442624|1.323444948788049|0.09569673848878936|0.12666007855070055|0.25|0.6|2231.85|28.05|1.5477|1.7876056190455452|0.2671700000000001|0.45|0.4|0.3|0.55|136.05|0.05|2|1
19|NUEVO LEON|4350|APODACA|705|30.895035460992908|5.808027753775257|12.728895070030347|12.921043327649032|1.2201768371261474|0.1045413483133834|0.12657172394255894|0.2680851063829787|0.22695035460992907|2197.9758865248227|29.032624113475176|1.2689659574468084|1.599181313907821|0.2725510638297869|0.8184397163120567|0.6056737588652482|0.6382978723404256|0.11063829787234042|131.47801418439715|0.06666666666666667|94|47
6|CHIHUAHUA|1347|AQUILES SERDAN|5|34.0|5.704235505355629|12.540132029275977|12.800212971997043|1.3058266998089447|0.09368548930497902|0.1211580233653254|0.0|0.2|2203.8|32.0|1.121|1.5287436669868146|0.26226000000000005|0.8|0.6|0.4|0.0|129.8|0.0|0|0
15|JALISCO|2704|ARANDAS|5|37.2|5.715492774007647|12.64497266189736|12.930233879619289|1.3332483890374616|0.10325895585298853|0.1375050707969317|0.2|0.0|2194.0|28.6|1.1556|1.4991355988759545|0.26902|1.0|0.2|0.2|0.0|138.4|0.2|1|1
16|MICHOACAN DE OCAMPO|414|ARIO|1|37.0|5.621535004946746|12.541355010248786|12.736700896592344|1.2157314186698172|0.10121377987008943|0.12304877219039845|0.0|0.0|2218.0|37.0|1.051|1.4905418020577141|0.2666|1.0|0.0|0.0|0.0|142.0|0.0|0|0
8|COLIMA|281|ARMERIA|1|47.0|5.524698870032573|12.49267913975502|12.688498794774466|1.2163075305953899|0.10620754768135983|0.1291810400509069|1.0|0.0|2140.0|33.0|0.972|1.5|0.2715|1.0|0.0|0.0|0.0|145.0|0.0|0|0
5|CHIAPAS|303|ARRIAGA|2|28.5|5.736323072876933|12.695205692980926|13.038546891311219|1.4100823424747633|0.106988387260945|0.15180359803882332|0.0|1.0|2200.0|18.0|1.2445|1.630599527531169|0.28915|0.5|1.0|1.0|0.0|132.5|0.0|0|0
22|QUERETARO DE ARTEAGA|1119|ARROYO SECO|1|29.0|5.726057859160225|12.640436856125195|12.886135853004694|1.278514678709474|0.10066457033175376|0.12870113079512946|0.0|0.0|2209.0|36.0|1.165|1.4933337604780703|0.2663|1.0|1.0|1.0|0.0|133.0|0.0|0|0
